Data from WindowProjectSample_Transmission__61__00061__07192221625658158.txt Node

Date: Mon May 05 18:26:49 EDT 2025
User: jessi
Spectrometer: SR400872
Trigger mode: 0
Integration Time (sec): 5.000010E-1
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
184.909	21180.50315
185.132	-4989.74734
185.355	-2988.62691
185.578	-17950.21894
185.801	1908.50175
186.024	9967.38286
186.247	-1765.70857
186.47	1069.81542
186.693	288.31704
186.916	310.58657
187.139	-3642.47861
187.362	3713.5755
187.585	4324.5014
187.808	3387.41502
188.031	85.10147
188.254	-54492.21479
188.476	-786.48036
188.699	6173.67951
188.922	689.31037
189.145	-15424.77563
189.368	-653.48149
189.591	-1476.02385
189.813	3291.24097
190.036	-50535.33076
190.259	-907.44892
190.482	-4770.80628
190.705	7203.94035
190.927	-2477.86732
191.15	13421.8605
191.373	3291.04378
191.595	-8869.18471
191.818	-4137.77401
192.041	-6605.1504
192.263	-3323.02271
192.486	-824.367
192.709	-3954.4882
192.931	7965.0065
193.154	-27539.13074
193.377	-2928.60846
193.599	-2582.50343
193.822	-9781.43149
194.044	-2053.43019
194.267	1189.98283
194.489	146.44161
194.712	-41044.99112
194.934	-31541.2207
195.157	1171.46605
195.379	1418.43321
195.602	-7160.27702
195.824	-1338.98878
196.047	-9424.83971
196.269	2747.27121
196.492	-6589.89938
196.714	30418.87376
196.936	-8720.5724
197.159	-1249.97644
197.381	1256.09712
197.604	518.10492
197.826	11696.94699
198.048	-11336.31617
198.271	-2766.44365
198.493	7671.59868
198.715	2340.0183
198.938	-503.516
199.16	6842.94868
199.382	-100133.46716
199.604	2588.01992
199.827	-1084.12405
200.049	-3212.60453
200.271	14359.37436
200.493	1263.62544
200.715	-37015.67693
200.938	-6099.47882
201.16	-4265.35544
201.382	20998.23168
201.604	2317.47055
201.826	2240.80286
202.048	-1828.90968
202.27	-1941.30748
202.492	-37852.97115
202.715	2885.56809
202.937	-4658.06489
203.159	-6126.9253
203.381	1462.07322
203.603	6757.90556
203.825	6718.43911
204.047	2147.04481
204.269	-2742.77916
204.491	2128.6302
204.713	5858.5346
204.935	-468818.51083
205.156	1202.84981
205.378	-2969.68912
205.6	1563.46964
205.822	154030.86603
206.044	-1178.70492
206.266	1536.39428
206.488	4488.86588
206.71	-5438.71098
206.932	1147.99839
207.153	11920.77812
207.375	-6868.80713
207.597	-37480.67091
207.819	-2832.02422
208.041	2493.24131
208.262	491.11388
208.484	689.34271
208.706	-837.79213
208.927	-916.12026
209.149	549.88992
209.371	-2923.4945
209.593	-386.38524
209.814	-796.80209
210.036	614.15335
210.258	-626.26006
210.479	1947.74822
210.701	1748.36055
210.922	3326.02606
211.144	-3739.19967
211.366	2163.07793
211.587	7914.1045
211.809	-8357.38979
212.03	2440.46052
212.252	528.85507
212.473	2066.62485
212.695	-6733.27161
212.916	2984.73653
213.138	-729.2723
213.359	3669.41206
213.581	5273.3632
213.802	-807.015
214.024	1147.22711
214.245	2043.0514
214.466	3595.42818
214.688	-3121.65047
214.909	-1191.82409
215.131	-1740.14804
