Data from WindowProjectSample3_Transmission__62__00062.txt Node

Date: Sun May 04 11:39:24 EDT 2025
User: jessi
Spectrometer: SR400872
Trigger mode: 0
Integration Time (sec): 5.000050E-1
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
184.909	-1411.89048
185.132	-1263.12691
185.355	-1569.59861
185.578	-1538.78862
185.801	1294.38973
186.024	-1289.4027
186.247	-24046.23693
186.47	-2360.92409
186.693	-2029.093
186.916	-744.56028
187.139	-984.02428
187.362	-1207.95954
187.585	-1149.12341
187.808	-1118.75358
188.031	554.75874
188.254	-1158.34963
188.476	-887.37872
188.699	-1048.59938
188.922	316.14858
189.145	-999.19378
189.368	6662.56017
189.591	3637.61235
189.813	-4405.58864
190.036	-1358.09279
190.259	-8167.84045
190.482	-3362.85371
190.705	-2841.10924
190.927	-1961.60842
191.15	-1334.53359
191.373	-3648.62849
191.595	32355.54222
191.818	-3081.95573
192.041	-1018.89461
192.263	-1692.09809
192.486	-796.26641
192.709	-1934.12038
192.931	-4890.51372
193.154	-1339.72267
193.377	-1693.61059
193.599	1353.69734
193.822	8454.88476
194.044	-10070.46052
194.267	-3938.72425
194.489	17.49643
194.712	-1803.75064
194.934	-2665.03121
195.157	-546.91287
195.379	-4780.36455
195.602	-1592.74321
195.824	-2471.85098
196.047	2757.16139
196.269	-1279.06977
196.492	-1408.84653
196.714	-928.11804
196.936	-2165.98438
197.159	-4006.5881
197.381	-1204.34181
197.604	-7097.56334
197.826	-2307.77025
198.048	-2269.50057
198.271	-1486.72949
198.493	-2324.78732
198.715	-3159.00976
198.938	-8344.81303
199.16	-4778.53254
199.382	-1495.62393
199.604	-1610.92994
199.827	-3622.88261
200.049	-18982.95805
200.271	-1174.73793
200.493	-4425.79079
200.715	-1053.278
200.938	-903.4277
201.16	-942.32292
201.382	-2961.18109
201.604	-3756.5745
201.826	-1148.89696
202.048	-1719.7506
202.27	-1152.71638
202.492	-1477.64445
202.715	-1758.87649
202.937	-4282.61154
203.159	-4980.54879
203.381	6200.15001
203.603	-1407.94973
203.825	5651.30654
204.047	-2769.10939
204.269	3535.36316
204.491	-2281.87314
204.713	-1461.2285
204.935	-1021.64949
205.156	-3885.16587
205.378	-2626.72655
205.6	-1596.76392
205.822	-1632.71123
206.044	1274.13894
206.266	-19626.59369
206.488	-1349.22329
206.71	-2999.76427
206.932	24691.09637
207.153	-1340.10482
207.375	-2766.87076
207.597	-1315.20822
207.819	-1508.73823
208.041	-1289.59087
208.262	-1452.34179
208.484	-1906.85092
208.706	-9141.66277
208.927	-1928.36595
209.149	-10447.1236
209.371	-1331.56281
209.593	1150.21728
209.814	-2440.26962
210.036	451.19636
210.258	-1306.68088
210.479	-2866.07473
210.701	-6005.53464
210.922	-2654.68832
211.144	4225.88204
211.366	-2121.63005
211.587	1791.66599
211.809	-2332.9312
212.03	167987.72161
212.252	493.52182
212.473	-39254.73577
212.695	3153.81794
212.916	-3070.48914
213.138	798.70772
213.359	-1168.70744
213.581	-9094.89438
213.802	-1271.45305
214.024	-5715.29916
214.245	3394.53831
214.466	536.42871
214.688	-2282.66269
214.909	-1707.11533
215.131	-3343.72099
215.352	17934.10388
215.573	-1619.34719
215.795	-4431.20835
216.016	-1898.91651
216.237	1225.9566
216.459	10563.27145
216.68	-1616.61492
216.901	-3702.56504
217.122	19791.05517
217.344	-1784.70936
217.565	-1890.77358
217.786	-2310.04087
218.007	4874.0644
218.228	6262.3054
218.45	-2851.87121
218.671	20001.94004
218.892	-3373.81578
219.113	-7607.30502
219.334	-79.43633
219.555	-13276.46576
219.776	-2257.04459
219.997	-2387.17534
220.219	-2658.7798
220.44	7703.23902
220.661	9748.85247
220.882	-5414.22536
221.103	2257.9562
221.324	7609.95081
221.545	-9602.55013
221.766	-2438.74592
221.987	1162.39145
222.208	1736.16422
222.429	-1591.57238
222.65	280.74628
222.87	725.06709
223.091	3411.865
223.312	553.79475
223.533	5808.2894
223.754	-4897.61762
223.975	1731.07931
224.196	1150.18075
224.417	6091.82724
224.637	681.1588
224.858	62.40202
225.079	760.85965
225.3	502.17635
225.521	-2095.5185
225.741	595.27159
225.962	613.75544
226.183	119.26366
226.404	1304.60487
226.624	465.39062
226.845	693.3547
227.066	499.53354
227.286	277.06136
