Data from WindowProjectSample_Transmission__93__00093.txt Node

Date: Sat May 03 18:26:07 EDT 2025
User: jessi
Spectrometer: SR400872
Trigger mode: 0
Integration Time (sec): 5.000050E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
184.909	-5374.01132
185.132	11977.32359
185.355	-13196.6825
185.578	78863.5899
185.801	-1315.22676
186.024	6115.63165
186.247	-9960.08684
186.47	-6854.61585
186.693	1254.77029
186.916	-1940.81099
187.139	31690.71846
187.362	13034.32636
187.585	-3108.09042
187.808	-4107.92396
188.031	-170.66577
188.254	9425.00288
188.476	-602.82232
188.699	-4841.58375
188.922	439.50358
189.145	5675.95332
189.368	2419.83915
189.591	995.04516
189.813	11408.77273
190.036	-64149.9139
190.259	1787.64785
190.482	2314.51572
190.705	6221.31637
190.927	4678.53612
191.15	3619.19567
191.373	6162.10847
191.595	1476.9205
191.818	2916.12324
192.041	413.22177
192.263	3532.96452
192.486	1163.96693
192.709	7685.05767
192.931	35399.26542
193.154	3415.22345
193.377	2456.3599
193.599	1807.12103
193.822	798.43241
194.044	1649.48297
194.267	1375.68167
194.489	-111.12918
194.712	2849.11071
194.934	7238.09853
195.157	-11750.37085
195.379	1974.02549
195.602	18009.11075
195.824	3790.53904
196.047	1077.92958
196.269	4913.35845
196.492	27471.22242
196.714	2709.76238
196.936	3456.34396
197.159	5588.16617
197.381	3336.76017
197.604	462.64739
197.826	1721.64317
198.048	1081.13246
198.271	3076.31293
198.493	3872.07853
198.715	6079.49259
198.938	558.70276
199.16	1502.02798
199.382	4873.56167
199.604	-31270.64072
199.827	2795.59602
200.049	1230.86889
200.271	2395.30809
200.493	8193.36918
200.715	3134.92412
200.938	70304.16174
201.16	1893.35741
201.382	2541.75403
201.604	1825.94794
201.826	5531.35933
202.048	1244.61284
202.27	4732.80238
202.492	1730.51218
202.715	1421.97736
202.937	-31504.41444
203.159	5234.53825
203.381	2139.87349
203.603	8254.89263
203.825	1276.24529
204.047	1705.76345
204.269	2135.85408
204.491	1809.32924
204.713	1362.65442
204.935	2053.71297
205.156	1274.15867
205.378	2126.06085
205.6	1535.87011
205.822	8121.00094
206.044	867.25564
206.266	1289.16181
206.488	2656.53277
206.71	4942.92101
206.932	1782.79764
207.153	4915.92706
207.375	1182.28376
207.597	4509.8173
207.819	1340.26209
208.041	3284.36405
208.262	1118.3121
208.484	3345.44129
208.706	1171.05435
208.927	2307.85026
209.149	1463.84033
209.371	2276.00683
209.593	324.25581
209.814	5506.82821
210.036	14828.23001
210.258	783.71308
210.479	1321.29514
210.701	2188.59289
210.922	2247.55835
211.144	1408.12012
211.366	2875.91432
211.587	601.25103
211.809	2686.41452
212.03	1805.92513
212.252	498.83313
212.473	1221.58443
212.695	754.96811
212.916	1481.02082
213.138	540.04165
213.359	3577.59167
213.581	1567.11064
213.802	-3631.58236
214.024	2764.08101
214.245	1298.18078
214.466	544.33836
214.688	1506.97485
214.909	2053.71498
215.131	2699.60495
215.352	1077.29678
215.573	3740.13393
215.795	2214.51881
216.016	3248.68869
216.237	792.97203
216.459	3069.52119
216.68	12910.55568
216.901	1323.21963
217.122	998.87039
217.344	1529.19401
217.565	3878.46483
217.786	2178.04214
218.007	1068.24788
218.228	2427.9126
218.45	2042.22153
218.671	738.34901
218.892	1300.16014
219.113	962.96923
219.334	-324.12935
219.555	1269.4304
219.776	1494.56156
219.997	4008.08734
220.219	1708.87456
220.44	780.20909
220.661	531.47555
220.882	1188.9494
221.103	707.3935
221.324	819.18878
221.545	1232.82957
221.766	1566.89458
221.987	527.18186
222.208	693.15512
222.429	1289.26271
222.65	189.78326
222.87	345.22348
223.091	564.26587
223.312	503.73335
223.533	618.61157
223.754	1868.7332
223.975	1065.1332
224.196	537.66271
224.417	677.35371
224.637	334.25152
224.858	61.05402
225.079	416.38587
225.3	471.84053
225.521	1237.84995
225.741	333.79487
225.962	370.49874
226.183	98.85245
226.404	504.31112
226.624	353.31166
226.845	325.44404
227.066	284.37076
227.286	204.66918
227.507	109.94195
227.728	97.34467
227.948	177.77209
228.169	66.7815
228.389	70.91727
228.61	36.95295
228.831	56.48447
229.051	3.38385
229.272	31.42968
229.492	46.11909
229.713	15.51013
229.933	35.02535
230.154	29.27162
230.374	48.27452
230.595	33.72938
230.815	20.34336
231.036	34.36855
231.256	-6.74608
231.477	58.67482
231.697	35.9676
231.917	34.47888
232.138	52.19687
232.358	96.01505
232.579	92.80724
232.799	14.49826
233.019	80.5756
233.24	97.94878
233.46	36.04035
233.68	56.21195
233.901	42.25234
234.121	26.59397
234.341	9.38226
234.561	-4.00165
234.782	19.01209
235.002	63.62933
235.222	-1.86761
235.442	54.41302
235.662	27.56536
235.883	55.33607
236.103	50.45588
236.323	36.00462
236.543	25.95012
